scientificName,decimalLatitude,decimalLongitude,countryCode,locality,stateProvince
Lantana camara L.,28.162948,84.059332,NP,Kaski,
Lantana camara L.,27.806916,84.820309,NP,Dhading,
Lantana camara L.,27.295171,85.081384,NP,Bara,
Lantana camara L.,27.221637,85.14555,NP,Bara,
Lantana camara L.,27.572306,84.298768,NP,Chitwan,
Lantana camara L.,28.16084,84.00906,NP,Kaski,
Lantana camara L.,28.469801,81.829315,NP,,Mid-Western
Lantana camara L.,27.571723,84.30117,NP,Chitwan,
Lantana camara L.,27.286699,85.020206,NP,Bara,
Lantana camara L.,27.802549,84.744065,NP,Dhading,
Lantana camara L.,27.983231,85.201913,NP,Rasuwa,
Lantana camara L.,27.3233,86.028657,NP,,Central
Lantana camara L.,27.473623,84.862648,NP,Makwanpur,
Lantana camara L.,27.68008,85.28634,NP,"TU4, Kathmandu",Bagmati
Lantana camara L.,27.225789,85.14384,NP,Bara,
Lantana camara L.,27.714318,85.28893,NP,,Central
Lantana camara L.,28.584045,84.010879,NP,,West
Lantana camara L.,27.284834,85.06431,NP,Bara,
Lantana camara L.,27.289972,85.072076,NP,Bara,
Lantana camara L.,28.16295,84.00441,NP,Kaski,
Lantana camara L.,27.7152,85.28965,NP,"Swyambhu, Kathmandu",Bagmati
Lantana camara L.,27.72428,85.38528,NP,"Gokarna, Kathmandu",Bagmati
Lantana camara L.,27.288642,85.02511,NP,Bara,
Lantana camara L.,27.69831,85.39968,NP,"Nilbarahi, Kathmandu",Bagmati
Lantana camara L.,27.70716,85.35277,NP,"Pashupati, Kathmandu",Bagmati
Lantana camara L.,27.70896,85.3522,NP,"Pashupati, Kathmandu",Bagmati
Lantana camara L.,27.70707,85.35926,NP,"Pashupati, Kathmandu",Bagmati
Lantana camara L.,27.72797,85.30886,NP,"Mhepi, Kathmandu",Bagmati
Lantana camara L.,28.11525,84.09237,NP,Kaski,
Lantana camara L.,27.72687,85.30307,NP,"Mhepi, Kathmandu",Bagmati
Lantana camara L.,27.7101,85.35374,NP,"Pashupati, Kathmandu",Bagmati
Lantana camara L.,27.70928,85.35346,NP,"Pashupati, Kathmandu",Bagmati
Lantana camara L.,27.70716,85.35277,NP,"Pashupati, Kathmandu",Bagmati
Lantana camara L.,27.71712,85.2802,NP,"Swyambhu, Kathmandu",Bagmati
Lantana camara L.,27.727517,85.308217,NP,"Mhepi, Kathmandu",Bagmati
Lantana camara L.,27.46857,84.874022,NP,Makwanpur,
Lantana camara L.,27.476541,84.864076,NP,Makwanpur,
Lantana camara L.,27.714967,85.2873,NP,"Swyambhu, Kathmandu",Bagmati
Lantana camara L.,27.71091,85.35285,NP,"Pashupati, Kathmandu",Bagmati
Lantana camara L.,27.64843,85.33372,NP,"Hattiban, Kathmandu",Bagmati
Lantana camara L.,27.72791,85.30848,NP,"Mhepi, Kathmandu",Bagmati
Lantana camara L.,27.6481,85.33431,NP,"Hattiban, Kathmandu",Bagmati
Lantana camara L.,27.64939,85.33258,NP,"Hattiban, Kathmandu",Bagmati
Lantana camara L.,27.71418,85.28999,NP,"Swyambhu, Kathmandu",Bagmati
Lantana camara L.,27.69793,85.39783,NP,"Nilbarahi, Kathmandu",Bagmati
Lantana camara L.,27.73268,85.32147,NP,"Ranibari, Kathmandu",Bagmati
Lantana camara L.,27.73025,85.32055,NP,"Ranibari, Kathmandu",Bagmati
Lantana camara L.,27.71555,85.2853,NP,"Swyambhu, Kathmandu",Bagmati
Lantana camara L.,27.71324,85.28993,NP,"Swyambhu, Kathmandu",Bagmati
Lantana camara L.,27.714983,85.2882,NP,"Swyambhu, Kathmandu",Bagmati
Lantana camara L.,27.715033,85.286867,NP,"Swyambhu, Kathmandu",Bagmati
Lantana camara L.,27.722283,85.392133,NP,"Gokarna, Kathmandu",Bagmati
Lantana camara L.,27.724917,85.3916,NP,"Gokarna, Kathmandu",Bagmati
Lantana camara L.,27.721817,85.3946,NP,"Gokarna, Kathmandu",Bagmati
Lantana camara L.,27.7227,85.3927,NP,"Gokarna, Kathmandu",Bagmati
Lantana camara L.,27.70937,85.35447,NP,"Pashupati, Kathmandu",Bagmati
Lantana camara L.,27.71045,85.35421,NP,"Pashupati, Kathmandu",Bagmati
Lantana camara L.,28.061,83.55849,NP,Gulmi,
Lantana camara L.,27.714467,85.288933,NP,"Swyambhu, Kathmandu",Bagmati
Lantana camara L.,27.402945,84.977908,NP,Makwanpur,
Lantana camara L.,27.70761,85.35477,NP,"Pashupati, Kathmandu",Bagmati
Lantana camara L.,27.69616,85.39518,NP,"Nilbarahi, Kathmandu",Bagmati
Lantana camara L.,27.70981,85.34356,NP,"Bhandarkhal, Kathmandu",Bagmati
Lantana camara L.,27.73081,85.32138,NP,"Ranibari, Kathmandu",Bagmati
Lantana camara L.,27.028196,85.10015,NP,Bara,
Lantana camara L.,27.70943,85.34104,NP,"Bhandarkhal, Kathmandu",Bagmati
Lantana camara L.,27.7292,85.32088,NP,"Ranibari, Kathmandu",Bagmati
Lantana camara L.,27.69974,85.3967,NP,"Nilbarahi, Kathmandu",Bagmati
Lantana camara L.,27.512828,86.830127,NP,,East
Lantana camara L.,27.020764,84.922121,NP,Parsa,
Lantana camara L.,27.64923,85.33346,NP,"Hattiban, Kathmandu",Bagmati
Lantana camara L.,27.473382,84.900136,NP,Makwanpur,
Lantana camara L.,27.18287,85.16568,NP,Bara,
Lantana camara L.,27.568275,84.491002,NP,,Central
Lantana camara L.,27.835115,85.158203,NP,Nuwakot,
Lantana camara L.,27.778386,85.276807,NP,Kathmandu,
Lantana camara L.,27.663462,84.416322,NP,Chitwan,
Lantana camara L.,27.18067,85.16666,NP,Bara,
Lantana camara L.,27.714325,85.288912,NP,,Central
Lantana camara L.,27.68054,83.47598,NP,Rupandehi,
Lantana camara L.,27.738172,85.3009,NP,Kathmandu,
Lantana camara L.,27.209227,85.152017,NP,Bara,
Lantana camara L.,27.290984,85.075815,NP,Bara,
Lantana camara L.,28.30181,83.77921,NP,Kaski,
Lantana camara L.,27.951318,85.16388,NP,Nuwakot,
Lantana camara L.,27.719091,85.773473,NP,Sindhupalchowk,
Lantana camara L.,27.17569,85.17265,NP,Bara,
Lantana camara L.,27.58375,83.8786,NP,Nawalpur,
Lantana camara L.,27.612541,84.403086,NP,Chitwan,
Lantana camara L.,27.294262,85.077501,NP,Bara,
Lantana camara L.,27.67974,85.29009,NP,"TU7, Kathmandu",Bagmati
Lantana camara L.,26.943874,85.075002,NP,Bara,
Lantana camara L.,27.749,85.82998,NP,Sindhupalchowk,
Lantana camara L.,27.683374,85.277316,NP,,Central
Lantana camara L.,27.67924,85.28511,NP,"TU2, Kathmandu",Bagmati
Lantana camara L.,27.564458,84.341972,NP,,Central
Lantana camara L.,27.72115,85.847823,NP,Sindhupalchowk,
Lantana camara L.,27.67955,85.28629,NP,"TU3, Kathmandu",Bagmati
Lantana camara L.,27.920915,85.1505,NP,Nuwakot,
Lantana camara L.,27.550911,84.743774,NP,Makwanpur,
Lantana camara L.,27.054246,85.490572,NP,,Central
Lantana camara L.,27.568495,84.380207,NP,Chitwan,
Lantana camara L.,27.659772,84.408866,NP,Chitwan,
Lantana camara L.,26.941689,85.079057,NP,Bara,
Lantana camara L.,27.40979,85.01869,NP,Makwanpur,
Lantana camara L.,27.688856,85.624559,NP,Kavrepalanchok,
Lantana camara L.,27.568245,84.730269,NP,Makwanpur,
Lantana camara L.,27.42805,85.0218,NP,Makwanpur,
Lantana camara L.,27.626818,85.611536,NP,Kavrepalanchok,
Lantana camara L.,27.374496,85.125469,NP,Makwanpur,
Lantana camara L.,27.55329,84.740669,NP,Makwanpur,
Lantana camara L.,27.68012,85.28793,NP,"TU5, Kathmandu",Bagmati
Lantana camara L.,27.99352,84.25791,NP,Tanahun,
Lantana camara L.,27.4056,85.01909,NP,Makwanpur,
Lantana camara L.,27.631522,85.585225,NP,Kavrepalanchok,
Lantana camara L.,27.62879,86.080557,NP,Dolakha,
Lantana camara L.,27.049033,85.503258,NP,,Central
Lantana camara L.,27.641617,86.105709,NP,Dolakha,
Lantana camara L.,27.005653,84.963896,NP,Bara,
Lantana camara L.,27.97834,84.26999,NP,Tanahun,
Lantana camara L.,26.948689,85.06667,NP,Bara,
Lantana camara L.,27.577666,84.491849,NP,,Central
Lantana camara L.,28.04474,84.81505,NP,Dhading,
Launaea acaulis (Hook.fil.) Babc. ex Kerr,27.630936,85.271042,NP,,Central
Launaea acaulis (Hook.fil.) Babc. ex Kerr,27.8,85.4,NP,Sheopuri [Shivapuri],Bagmati Province
Leonurus japonicus Houtt.,26.649126,86.993522,NP,,Koshi
Leonurus japonicus Houtt.,26.45,87.266667,NP,Biratnagar,Koshi Province
Leucas aspera (Willd.) Link,26.604719,88.089165,NP,,
Ligusticopsis wallichiana (DC.) Pimenov & Kljuykov,27.570358,85.406125,NP,,Central
Ligusticopsis wallichiana (DC.) Pimenov & Kljuykov,28.66653,83.978,NP,"Manang District, on path toward Tanki Manang near Gangapurna Lake.",Central
Ligusticopsis wallichiana (DC.) Pimenov & Kljuykov,28.66653,83.978,NP,"Manang District, on path toward Tanki Manang near Gangapurna Lake.",Central
Ligusticopsis wallichiana (DC.) Pimenov & Kljuykov,28.66653,83.978,NP,"Manang District, on path toward Tanki Manang near Gangapurna Lake.",Central
Ligusticopsis wallichiana (DC.) Pimenov & Kljuykov,28.7175,84.443333,NP,Manang,Gandaki
Ligusticopsis wallichiana (DC.) Pimenov & Kljuykov,28.66653,83.978,NP,"Manang District, on path toward Tanki Manang near Gangapurna Lake.",Central
Ligusticopsis wallichiana (DC.) Pimenov & Kljuykov,27.570556,85.4075,NP,,
Ligusticopsis wallichiana (DC.) Pimenov & Kljuykov,28.66653,83.978,NP,"Manang District, on path toward Tanki Manang near Gangapurna Lake.",Central
Ligusticopsis wallichiana (DC.) Pimenov & Kljuykov,27.571783,85.402315,NP,,Central
Ligusticopsis wallichiana (DC.) Pimenov & Kljuykov,27.570556,85.4075,NP,,
Ligustrum confusum Decne.,28.39,84.12,NP,,
Lindera neesiana (Wall. ex Nees) Kurz,28.253008,83.938548,NP,,
Lindera neesiana (Wall. ex Nees) Kurz,28.136111,85.361111,NP,Nepal:Bagmati Zone:Rasuwa District:Dursagang to Thulo Syabru,Central
Lindera neesiana (Wall. ex Nees) Kurz,28.23,83.46,NP,Field Note Plant of Central Ghandlung to Ghandlung Deorali,
Lindera neesiana (Wall. ex Nees) Kurz,28.349,84.025,NP,,Gandaki
Lindera neesiana (Wall. ex Nees) Kurz,28.253008,83.938548,NP,,
Lindera neesiana (Wall. ex Nees) Kurz,27.043611,88.683333,NP,Mechi Zone: Ilam District: Hangetham to Gairibas.,East
Lindera neesiana (Wall. ex Nees) Kurz,28.253008,83.938548,NP,,
Lindera neesiana (Wall. ex Nees) Kurz,28.52494,84.3125,NP,Manang,Gandaki
Lindera neesiana (Wall. ex Nees) Kurz,28.253008,83.938548,NP,,
Lindera neesiana (Wall. ex Nees) Kurz,27.75,85.333333,NP,Sundarijal,Central
Lindera neesiana (Wall. ex Nees) Kurz,28.23,83.46,NP,Field Note Plant of Central Ghandlung to Ghandlung Deorali,
Lindera neesiana (Wall. ex Nees) Kurz,28.253008,83.938548,NP,,
Lindera neesiana (Wall. ex Nees) Kurz,27.429458,85.040977,NP,,Bagmati
Lindera neesiana (Wall. ex Nees) Kurz,28.253008,83.938548,NP,,
Lindera neesiana (Wall. ex Nees) Kurz,28.253008,83.938548,NP,,
Lindera neesiana (Wall. ex Nees) Kurz,27.516667,87.616667,NP,Thunglung – Papung,Koshi Province
Lindera neesiana (Wall. ex Nees) Kurz,28.253008,83.938548,NP,,
Lindera neesiana (Wall. ex Nees) Kurz,28.383333,83.766667,NP,Parbat Dist. Ghandlung to Ghandlung Deorali.,West
Lindera neesiana (Wall. ex Nees) Kurz,27.666667,86.666667,NP,"East Nepal: Dudh Kosi, Chaunrikharka",East
Lindera neesiana (Wall. ex Nees) Kurz,27.266667,87.95,NP,"Manakot, Buri Ganga",East
Lindera neesiana (Wall. ex Nees) Kurz,27.75,86.25,NP,"Manakot, Buri Ganga",Central
Lindera neesiana (Wall. ex Nees) Kurz,28.253008,83.938548,NP,,
Lindera neesiana (Wall. ex Nees) Kurz,28.253008,83.938548,NP,,
Lindera neesiana (Wall. ex Nees) Kurz,28.347974,84.019465,NP,,Gandaki
Lindera neesiana (Wall. ex Nees) Kurz,28.253008,83.938548,NP,,
Lindera neesiana (Wall. ex Nees) Kurz,27.583333,87.4,NP,"S slopes of Pawa Khola Valley, on W side of Panch Pokhari Khola.",East
Lindera neesiana (Wall. ex Nees) Kurz,27.429458,85.040977,NP,,Bagmati
Lindera pulcherrima (Nees) Benth.,28.74137,81.89368,NP,,Karnali
Lindera pulcherrima (Nees) Benth.,28.361383,83.696512,NP,,West
Lindera pulcherrima (Nees) Benth.,28.371413,83.728666,NP,,West
Lindera pulcherrima (Nees) Benth.,28.23,83.47,NP,"Dhaulagiri Zone,Parbat Dist",
Lindera pulcherrima (Nees) Benth.,28.74294,81.88767,NP,,Karnali
Lindera pulcherrima (Nees) Benth.,28.74281,81.89108,NP,,Karnali
Lindera pulcherrima (Nees) Benth.,27.811328,85.390862,NP,,Central
Lindera pulcherrima (Nees) Benth.,28.74663,81.88385,NP,,Karnali
Lindera pulcherrima (Nees) Benth.,28.74254,81.88937,NP,,Karnali
Lindera pulcherrima (Nees) Benth.,28.74719,81.88888,NP,,Karnali
Lindera pulcherrima (Nees) Benth.,28.75088,81.88509,NP,,Karnali
Lindera pulcherrima (Nees) Benth.,28.75348,81.88901,NP,,Karnali
Lindera pulcherrima (Nees) Benth.,28.74845,81.88175,NP,,Karnali
Lindera pulcherrima (Nees) Benth.,28.09,85.06,NP,"Bagmati ZOne,Rasuwa Distr,Tibling—Sunchet Kharka",
Lindera pulcherrima (Nees) Benth.,28.74072,81.88953,NP,,Karnali
Lindera pulcherrima (Nees) Benth.,28.74626,81.88641,NP,,Karnali
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,27.408047,85.112321,NP,,Bagmati
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,27.568056,87.855278,NP,"E Nepal: Michi Zone, Taplejung District, Amjilasa (2390m), bend of Ghunsa Khola (2480m) - Yanjolarcha Khola (2450m) - Gyabla (2630m)",Koshi Pradesh
Lindera pulcherrima (Nees) Benth. ex Hook.f.,29.7,81.366667,NP,Dhalaun – Rasa,Sudur Paschim Province
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.0,85.166667,NP,Satsae Khola,Central
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.349,84.025,NP,,Gandaki
Lindera pulcherrima (Nees) Benth. ex Hook.f.,29.416667,81.166667,NP,,Far-Western
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,27.333333,87.583333,NP,N.E. Nepal; Descent from Buje Danda to the Tamur River.,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,29.07,80.54,NP,"Manakot, Buri Ganga",Far-Western
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.2,85.083333,NP,"Ganesh Himal, Ankho Khola",Central
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.15,85.5,NP,"Manakot, Buri Ganga",Central
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.164133,85.338151,NP,,Bagmati
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.15,85.1,NP,,Central
Lindera pulcherrima (Nees) Benth. ex Hook.f.,29.55375,81.38475,NP,"Faw West Nepal. Seti Zone, Bajura & Bajhang Distr, Pategaon - Ghodi Lehk Deorali - Badigaon.",
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,27.571433,85.403217,NP,"Lalitpur District, Phulchoki Hill, Naudhara Community Forest.",Central
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.164133,85.338151,NP,,Bagmati
Lindera pulcherrima (Nees) Benth. ex Hook.f.,29.116667,80.083333,NP,Mahaponi,Far-Western
Lindera pulcherrima (Nees) Benth. ex Hook.f.,27.571433,85.403217,NP,"Lalitpur District, Phulchoki Hill, Naudhara Community Forest.",Central
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,27.616667,87.233333,NP,between Tashigaon and Kauma,East
Lindera pulcherrima (Nees) Benth. ex Hook.f.,29.016667,81.066667,NP,Kaptar,Far-Western
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.383333,83.783333,NP,Ghandlung,West
Lindera pulcherrima (Nees) Benth. ex Hook.f.,27.571389,85.403333,NP,"Lalitpur District, Phulchoki Hill, Naudhara community forest.",Central
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.083333,85.25,NP,Tipling,Central
Lindera pulcherrima (Nees) Benth. ex Hook.f.,27.571433,85.403217,NP,"Lalitpur District, Phulchoki Hill, Naudhara Community Forest.",Central
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,27.789594,85.411,NP,,Bagmati
Lindera pulcherrima (Nees) Benth. ex Hook.f.,29.409444,81.1375,NP,Nepal: Far western development region: Seti Zone: Bajhang District:Trail from Ghoda daune to Lokhada.,Far-Western
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.166667,85.083333,NP,Sirtung,Central
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,29.7,81.333333,NP,Dalaun,Far-Western
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.15,85.1,NP,"Rasuwa Distr., Tibling (2130m)-Sunchet Kharka (2530m)",Central
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,29.7,81.0,NP,Launi,Far-Western
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.103333,85.310278,NP,Nepal:Bagmati Zone:Rasuwa District:Between Dhunche and Dhimsa,Central
Lindera pulcherrima (Nees) Benth. ex Hook.f.,27.571433,85.403217,NP,"Lalitpur District, Phulchoki Hill, Naudhara Community Forest.",Central
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,27.333333,87.583333,NP,Descent from Buje Danda to the Tamur river.,East
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.05,85.0,NP,Tsonavillage de Salme. District de Nuwakot.,Central
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,28.253008,83.938548,NP,,
Lindera pulcherrima (Nees) Benth. ex Hook.f.,27.571433,85.403217,NP,"Lalitpur District, Phulchoki Hill, Naudhara Community Forest.",Central
Lindera pulcherrima var. pulcherrima,28.14,85.36,NP,"Langtang National Park, Thulo Shyaphru-Thulo Bharkhu, Rasuwa, Bagmati",
Linum usitatissimum L.,29.066667,83.866667,NP,"Dhawalagiri Zone, Mustang Distr.: Gehmi (Chami) (3520 m)-Dhakmar (3820 m)-Mui La Pass (4170 m)-Ghar Gompa (3930 m). (29°04'N 83°52'E-29°07'N 83°53'E) [See map on label]",Gandaki
Linum usitatissimum L.,27.607882,84.120425,NP,,West
Linum usitatissimum L.,28.1,83.9,NP,"in the Muktinath Vy. occasionally cultivated; C. Nepal, Mustang, Muktinath/Western Region",
Linum usitatissimum L.,27.624897,85.538537,NP,,Central
Litsea cubeba (Lour.) Pers.,27.703,85.382,NP,,Bagmati
Litsea cubeba (Lour.) Pers.,27.56586,86.570177,NP,,East
Litsea cubeba (Lour.) Pers.,27.516667,87.8,NP,Helok,Koshi Province
Litsea cubeba (Lour.) Pers.,27.56586,86.570177,NP,,East
Litsea cubeba (Lour.) Pers.,27.474072,86.597797,NP,,East
Litsea cubeba (Lour.) Pers.,27.56586,86.570177,NP,,East
Litsea glutinosa (Lour.) C.B.Rob.,26.43,87.16,NP,"Manakot, Buri Ganga",East
Litsea glutinosa (Lour.) C.B.Rob.,27.916667,85.133333,NP,Trishuli Bazar,Bagmati Province
Lonicera japonica Thunb.,27.72538,85.359007,NP,,Central
Lonicera quinquelocularis Hardw.,29.070878,81.367296,NP,,Sudur Paschim
Lonicera quinquelocularis Hardw.,28.493333,83.067222,NP,Dhorpatan,Dhawalagiri
Lonicera quinquelocularis Hardw.,28.200013,85.366753,NP,,Central
Lonicera quinquelocularis Hardw.,29.425,82.108056,NP,Nepal:Karnali Zone:Jumla District:West of Bumra,Mid-Western
Lonicera quinquelocularis Hardw.,28.165,85.323889,NP,Hillside above Syanbru Bensi,Bagmati Zone
Lonicera quinquelocularis Hardw.,29.026389,82.905278,NP,Nepal:Mid Western Development Region:Karnali Zone:Dolpa District:Suligad,
Lyonia ovalifolia (Wall.) Drude,27.35,87.7,NP,Taplejung,Taplejung
Lyonia ovalifolia (Wall.) Drude,28.183333,85.35,NP,Khanging - Syerpagaon - Langtang Gorge,Rasuwa
Lyonia ovalifolia (Wall.) Drude,28.283333,83.85,NP,Naudanda Phedi (Naudhara Phedi) - Dhampus Jhaure - Dhampus Lakhane - Dhampus Deurali - Pothana,Kaski
Lyonia ovalifolia (Wall.) Drude,28.20567,85.307911,NP,,Central
Lyonia ovalifolia (Wall.) Drude,27.8,86.0,NP,Tingoang - Khosori Khabre,Sindhupalchok
Lyonia ovalifolia (Wall.) Drude,28.283333,85.25,NP,Mul Kharka - Oo Kharka - Yatumbal,Rasuwa
Lyonia ovalifolia (Wall.) Drude,27.716667,85.916667,NP,Thunnai - Rol Khane,Sindhupalchok
Lyonia ovalifolia (Wall.) Drude,27.933333,85.166667,NP,Bainse - Mane Gaon,Unknown
Lyonia ovalifolia (Wall.) Drude,27.55,85.4,NP,Phulchauki,Lalitpur
Lyonia ovalifolia (Wall.) Drude,27.7,86.083333,NP,Kuri - Charikot,Sindhupalchok
Lyonia ovalifolia (Wall.) Drude,28.559444,84.242778,NP,Manang,Gandaki
Lyonia ovalifolia (Wall.) Drude,28.070556,85.237778,NP,"Nepal:Bagmati Zone:Rasuwa District:Between Grang and Dhunche, Trisuli valley",Central
Lyonia ovalifolia (Wall.) Drude,27.761835,86.714322,NP,,East
Lyonia ovalifolia (Wall.) Drude,27.730595,85.260021,NP,,Bagmati
Lyonia ovalifolia (Wall.) Drude,27.75,85.333333,NP,Forest Office - Chhap,Kathmandu
